Unnamed: 0,fecha,estacion,lluvia,Nombre,tmin,tseca,tmax,eva_tan,eva_piche,hum_rel,bri_solar,nub,vel_viento,dir_viento,pre_atmos,tsuelo_5,tsuelo_50,tsuelo_100,id,rad_solar,lluvia_total,Longitud,Latitud,Altitud
1799,17/05/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,6.0,,,,,,,428206008.6666667,,58.3,-90.74017,15.98888,186.0
1800,17/05/2023,INS150401CV,25.1,CUBULCO,18.4,25.3,33.8,,,,,5.0,2.0,90.0,,,,,427408276.3333333,,,-90.620582,15.109023,994.0
1801,17/05/2023,INS150701CV,11.1,SAN_JERONIMO_R_H,17.9,24.8,33.2,,,83.0,5.6,5.0,9.3,90.0,,,,,427405493.0,,,-90.252213,15.060903,1000.0
1802,17/05/2023,INS160101CV,0.0,COBAN,14.4,23.1,29.8,2.6,,71.0,9.4,5.0,6.1,90.0,652.8,,,22.4,427410410.6666667,,,-90.405518,15.46992,1323.0
1803,17/05/2023,INS160701CV,5.6,PANZOS_PHC_ALTA_VERAPAZ,22.4,29.8,37.2,,,89.0,,5.0,2.3,0.0,,,,,427406878.6666667,,,-89.64397,15.3974,33.0
1804,17/05/2023,INS161201CV,1.0,SANTA_MARIA_CAHABON,23.0,30.0,36.2,,,94.0,,5.0,1.3,0.0,,,,,427406410.6666667,,,-89.81227,15.608429,380.0
1805,17/05/2023,INS170101CV,0.0,FLORES_AEROPUERTO,22.0,30.7,36.6,4.5,,66.0,,1.0,5.6,45.0,748.5,,,,427406323.6666667,,,-89.86686,16.916093,123.0
1806,17/05/2023,INS171201CV,7.7,POPTUN,20.6,27.4,32.6,,,74.0,,4.0,7.4,90.0,,,,,427405489.6666667,,,-89.41043,16.32566,479.0
1807,17/05/2023,INS180101CV,0.0,PUERTO_BARRIOS_PHC,24.6,29.8,33.4,2.9,,76.0,11.1,2.0,9.7,9.0,756.8,,,,427405202.0,,,-88.584395,15.730161,2.0
1808,17/05/2023,INS180201CV,0.0,LAS_VEGAS_PHC,22.0,30.0,34.0,,,77.0,,6.0,3.7,,,,,,427409546.3333333,,,-88.944686,15.585416,10.0
1809,17/05/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,1.0,6.3,360.0,,,,,427400902.6666667,,0.0,-88.823711,15.478211,123.0
1810,17/05/2023,INS180501AT,0.0,MARISCOS,,,,,,,,5.0,2.3,270.0,,,,,427405289.3333333,,4.7,-89.07781,15.42866,16.0
1811,17/05/2023,INS190201CV,0.0,LA_FRAGUA,24.0,31.9,37.2,5.8,,57.0,10.8,2.0,7.0,45.0,739.3,,,,427407356.6666667,,,-89.58437,14.96553,227.0
1812,17/05/2023,INS190301CV,0.0,PASABIEN,22.6,31.3,37.8,,3.0,64.0,,2.0,3.3,45.0,,,,,427413810.6666667,,,-89.67925,15.030222,260.0
1813,17/05/2023,INS190901CV,0.0,LA_UNION,20.5,26.5,32.0,,,75.0,,3.0,3.7,45.0,,,,,427407923.0,,,-89.2911111,14.9633333,1000.0
1814,17/05/2023,INS200501CV,0.0,CAMOTAN,22.0,30.6,37.2,,,64.0,,4.0,9.0,360.0,,,,,427405969.3333333,,,-89.374614,14.821751,450.0
1815,17/05/2023,INS200701CV,0.3,ESQUIPULAS,19.2,27.4,33.2,4.7,,57.0,10.6,3.0,4.8,45.0,681.5,,,,427404874.6666667,,,-89.341459,14.559694,950.0
1816,17/05/2023,INS210101CV,1.8,POTRERO_CARRILLO,12.2,19.5,25.6,,,82.0,,7.0,17.0,90.0,,,,,427409809.3333333,,,-89.933667,14.74996,1760.0
1817,17/05/2023,INS220501CV,0.0,ASUNCION_MITA,23.6,30.9,37.4,4.9,,60.0,,1.0,9.0,9.0,,,,,427404658.0,,,-89.705892,14.335447,478.0
1818,17/05/2023,INS221401CV,0.0,MONTUFAR,24.0,30.9,36.6,5.4,,76.0,8.1,1.0,2.5,0.0,,,,,427403066.6666667,,,-90.15446,13.80853,29.0
1819,17/05/2023,INS221701CV,10.9,QUEZADA,17.6,24.5,32.0,,,,,4.0,2.0,360.0,,,,,427401196.6666667,,,-90.036177,14.232852,980.0
1820,17/05/2023,PLUVIOMÉT,0.0,NUEVA_CONCEPCION,,,,,,,,,,,,,,,427291935.0,,0.5,,,
1821,18/05/2023,INS-010331,0.0,LAS_NUBES,,,,,,,,,,,,,,,427779534.0,,0.1,,,
1822,18/05/2023,INS-130527,0.0,NENTON,,,,,,,,,,,,,,,427778905.0,,0.0,,,
1823,18/05/2023,INS-140301,0.0,CHINIQUE,,,,,,,,6.0,0.7,0.0,,,,,427896286.6666667,,0.7,,,
1824,18/05/2023,INS010101CV,0.0,INSIVUMEH,19.0,24.3,31.0,2.9,2.9,61.0,8.2,7.0,6.7,315.0,638.4,,,24.6,427897351.6666667,,,-90.532679,14.587267,1502.0
1825,18/05/2023,INS010102CV,0.0,LA_AURORA,19.0,24.6,29.2,,,58.0,,7.0,14.8,45.0,638.8,,,,427893685.0,,,-90.52773,14.58619,1491.0
1826,18/05/2023,INS010301AT,0.0,SAN_JOSE_PINULA,,,,,,,,4.0,11.3,180.0,,,,,427893417.0,,0.0,-90.39191,14.52392,1744.0
1827,18/05/2023,INS010701AT,0.0,SAN_PEDRO_AYAMPUC,,,,,,,,5.0,3.3,45.0,,,,,427894651.0,,0.0,-90.4500096,14.7834166,1269.0
1828,18/05/2023,INS010801AT,0.0,LO_DE_COY,,,,,,,,7.0,9.0,90.0,,,,,427893721.0,,0.0,-90.59922,14.62109,1686.0
1829,18/05/2023,INS011401AT,0.0,AMATITLAN,,,,1.3,,,,5.0,13.3,360.0,,,,,427894266.6666667,,0.0,-90.63039,14.46785,1205.0
1830,18/05/2023,INS020301CV,0.0,LOS_ALBORES,15.5,22.3,27.0,,,,,5.0,0.0,0.0,,,,,427897743.6666667,,,-89.949167,15.0525,1391.0
1831,18/05/2023,INS020302CV,0.0,SAN_AGUSTIN_ACASAGUASTLAN,21.0,30.3,38.0,,,,,0.0,2.3,0.0,,,,,427897741.6666667,,,-89.9738746,14.9502817,371.0
1832,18/05/2023,INS030101AT,0.0,ANTIGUA_GUATEMALA,,,,,,,,8.0,13.3,45.0,,,,,427896039.3333333,,0.0,-90.7383,14.53974,1539.0
1833,18/05/2023,INS030801CV,0.0,SUIZA_CONTENTA,10.0,19.7,26.0,,,66.0,,7.0,1.7,9.0,,,,,427895747.3333333,,,-90.659128,14.618572,2105.0
1834,18/05/2023,INS040101CV,0.0,ALAMEDA_ICTA,11.4,19.3,24.2,2.8,,83.0,5.4,3.0,4.7,360.0,,,,,427899421.6666667,,,-90.803967,14.637936,1750.0
1835,18/05/2023,INS040301CV,1.7,SAN_MARTIN_JILOTEPEQUE,14.0,22.4,28.2,,1.7,,,5.0,2.7,270.0,,,,,427898602.6666667,,,-90.792558,14.777474,1800.0
1836,18/05/2023,INS040801AT,0.0,SANTA_MARGARITA,,,,,,,,4.0,5.3,9.0,,,,,427902411.0,,17.0,-91.01144,14.50575,1137.0
1837,18/05/2023,INS041001CV,0.0,SANTA_CRUZ_BALANYA,11.0,20.0,25.0,,,93.0,,7.0,4.7,360.0,,,,,427894747.3333333,,,-90.918504,14.683227,2080.0
1838,18/05/2023,INS050101AT,0.0,CONCEPCION,,,,,,,,6.0,4.7,9.0,,,,,427894600.3333333,,11.2,-90.78758,14.32352,421.0
1839,18/05/2023,INS050101CV,7.4,SABANA_GRANDE,18.8,26.1,34.4,4.7,,86.0,,7.0,1.4,54.0,,,,,428029168.4,,,-90.830533,14.373773,730.0
1840,18/05/2023,INS060101CV,0.0,LOS_ESCLAVOS,19.8,27.4,33.6,,,82.0,,6.0,5.3,360.0,,,,,427895028.3333333,,,-90.2783,14.2528,737.0
1841,18/05/2023,INS070101CV,7.1,EL_TABLON,10.0,16.9,21.4,5.5,,86.0,8.6,7.0,2.3,90.0,,,,19.3,427899567.6666667,,,-91.1819444,14.7902778,2397.0
1842,18/05/2023,INS071301CV,2.0,EL_CAPITAN,15.5,21.0,27.0,,,80.0,,7.0,4.7,180.0,,,,,427897066.3333333,,,-91.140524,14.644497,1562.0
1843,18/05/2023,INS071901CV,3.7,SANTIAGO_ATITLAN,15.2,21.2,27.2,1.6,,83.0,,5.0,6.7,180.0,,,,,427893648.3333333,,,-91.232526,14.630858,1569.0
1844,18/05/2023,INS080101AT,0.0,TOTONICAPAN,,,,2.8,,,,5.0,8.7,9.0,,,,,427897851.6666667,,1.6,-91.36441,14.91082,2478.0
1845,18/05/2023,INS090101CV,4.0,LOS_ALTOS,10.6,17.7,24.2,2.3,,73.0,7.4,8.0,7.4,360.0,580.3,,,,427896930.0,,,-91.50807279,14.8599015,2389.0
1846,18/05/2023,INS090301CV,1.1,LABOR_OVALLE,10.0,17.9,25.8,3.2,,61.0,7.6,7.0,2.5,0.0,579.2,,,,427894144.6666667,,,-91.514438,14.871334,2380.0
1847,18/05/2023,INS100101CV,9.3,MAZATENANGO,23.0,28.0,34.0,,,77.0,,8.0,10.0,360.0,,,,,427894607.3333333,,,-91.5027778,14.5283333,352.0
1848,18/05/2023,INS110101CV,0.1,RETALHULEU_AEROPUERTO,22.8,28.9,36.0,,,72.0,,6.0,3.3,225.0,740.6,,,,427893465.0,,,-91.69407,14.52486,205.0
1849,18/05/2023,INS110701CV,0.0,CHAMPERICO_FEGUA,26.0,31.3,35.6,,,79.0,9.1,4.0,3.3,270.0,756.2,,,,427896274.0,,,-91.91426,14.29397,5.0
1850,18/05/2023,INS120101CV,8.8,SAN_MARCOS_PHC,9.2,14.6,20.0,4.5,,88.0,5.0,3.0,0.7,0.0,,,,,427898740.3333333,,,-91.82333,14.96715,2420.0
1851,18/05/2023,INS121601CV,6.0,CATARINA,21.6,28.7,35.4,,,83.0,,1.0,7.3,270.0,,,,,427900307.6666667,,,-92.074858,14.856361,233.0
1852,18/05/2023,INS121701CV,3.0,TECUN_UMAN,22.4,30.7,37.4,6.2,,63.0,8.9,2.0,7.4,360.0,,,,,427893321.6666667,,,-92.128059,14.70195,29.0
1853,18/05/2023,INS122101AT,0.0,LA_REFORMA,,,,,,,,5.0,7.3,9.0,,,,,427906948.6666667,,25.3,-91.8167,14.8,1133.0
1854,18/05/2023,INS122301AT,0.0,IXCHIGUAN,,,,,,,,5.0,4.0,45.0,,,,,427898042.6666667,,1.8,-91.9395,15.16483,3336.0
1855,18/05/2023,INS130101CV,0.0,HUEHUETENANGO,15.0,20.6,28.6,4.7,,67.0,6.2,7.0,4.9,0.0,613.1,,,,427891289.6666667,1.2,,-91.502403,15.31828,1870.0
1856,18/05/2023,INS130601CV,0.0,SAN_PEDRO_NECTA,15.0,23.9,30.2,,4.9,71.0,,6.0,4.7,360.0,,,,,427898730.3333333,,,-91.76244,15.49459,1641.0
1857,18/05/2023,INS131501CV,0.0,TODOS_SANTOS,6.0,16.8,22.0,,2.0,,,5.0,9.0,9.0,,,,,427897915.0,,,-91.6003111,15.5080222,2480.0
1858,18/05/2023,INS141301CV,3.4,NEBAJ,12.4,20.6,27.0,,-1.0,73.0,,4.0,0.7,0.0,,,,,427915507.3333333,,,-91.142084,15.399247,1906.0
1859,18/05/2023,INS141601CV,0.8,SACAPULAS,18.0,26.7,34.5,,,71.0,,7.0,2.0,45.0,774.0,,,,427914281.3333333,,,-91.091976,15.290621,1180.0
1860,18/05/2023,INS141901CV,0.0,CHIXOY_PCH,20.8,27.3,34.0,,3.6,80.0,,6.0,4.8,225.0,,,,,427898440.6666667,,,-90.661261,15.357893,680.0
1861,18/05/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,4.0,,,,,,,428206016.6666667,,0.0,-90.74017,15.98888,186.0
1862,18/05/2023,INS150401CV,0.0,CUBULCO,18.6,27.4,35.4,,,,,4.0,2.7,90.0,,,,,427903621.6666667,,,-90.620582,15.109023,994.0
1863,18/05/2023,INS150701CV,0.3,SAN_JERONIMO_R_H,17.8,25.4,33.6,,,84.0,9.0,2.0,10.3,90.0,,,,,427900396.0,,,-90.252213,15.060903,1000.0
1864,18/05/2023,INS160101CV,0.0,COBAN,15.6,22.8,31.2,6.4,,76.0,8.0,5.0,3.7,0.0,653.0,,,22.7,427894424.0,,,-90.405518,15.46992,1323.0
1865,18/05/2023,INS160701CV,0.0,PANZOS_PHC_ALTA_VERAPAZ,23.8,29.5,36.6,,,89.0,,5.0,7.0,180.0,,,,,427896863.0,,,-89.64397,15.3974,33.0
1866,18/05/2023,INS161201CV,0.0,SANTA_MARIA_CAHABON,24.8,31.7,38.8,,,90.0,,4.0,2.3,0.0,,,,,427899573.0,,,-89.81227,15.608429,380.0
1867,18/05/2023,INS170101CV,0.0,FLORES_AEROPUERTO,23.2,31.6,38.4,7.7,,64.0,,1.0,5.6,90.0,748.4,,,,427908746.3333333,,,-89.86686,16.916093,123.0
1868,18/05/2023,INS171201CV,0.0,POPTUN,22.6,28.0,33.2,,,73.0,,2.0,7.4,90.0,,,,,427891649.0,,,-89.41043,16.32566,479.0
1869,18/05/2023,INS180101CV,0.0,PUERTO_BARRIOS_PHC,24.0,29.6,33.4,7.1,,77.0,9.4,6.0,8.7,9.0,756.6,,,,427891516.6666667,,,-88.584395,15.730161,2.0
1870,18/05/2023,INS180201CV,0.0,LAS_VEGAS_PHC,21.5,30.3,35.0,,,82.0,,7.0,7.3,,,,,,427896640.6666667,,,-88.944686,15.585416,10.0
1871,18/05/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,1.0,8.0,360.0,,,,,427892052.3333333,,0.0,-88.823711,15.478211,123.0
1872,18/05/2023,INS180501AT,0.0,MARISCOS,,,,,,,,5.0,3.0,315.0,,,,,427894697.0,,0.0,-89.07781,15.42866,16.0
1873,18/05/2023,INS190201CV,0.0,LA_FRAGUA,24.6,31.9,38.0,6.4,,55.0,10.5,5.0,8.3,315.0,739.0,,,,427895380.3333333,,,-89.58437,14.96553,227.0
1874,18/05/2023,INS190301CV,0.0,PASABIEN,22.8,30.6,37.2,,3.5,67.0,,1.0,4.3,45.0,,,,,427902439.0,,,-89.67925,15.030222,260.0
1875,18/05/2023,INS190901CV,0.0,LA_UNION,20.0,26.7,32.0,,,65.0,,3.0,4.0,45.0,,,,,427897511.3333333,,,-89.2911111,14.9633333,1000.0
1876,18/05/2023,INS200501CV,0.0,CAMOTAN,23.2,30.9,38.2,,,66.0,,4.0,7.0,270.0,,,,,427894645.0,,,-89.374614,14.821751,450.0
1877,18/05/2023,INS200701CV,0.0,ESQUIPULAS,20.6,27.8,34.0,5.6,,56.0,10.3,2.0,2.4,0.0,681.5,,,,427892370.6666667,,,-89.341459,14.559694,950.0
1878,18/05/2023,INS210101CV,0.0,POTRERO_CARRILLO,11.6,20.0,27.0,,,73.0,,5.0,5.7,360.0,,,,,427895237.3333333,,,-89.933667,14.74996,1760.0
1879,18/05/2023,INS220501CV,0.0,ASUNCION_MITA,25.0,32.4,38.0,6.4,,56.0,,2.0,5.3,360.0,,,,,427893729.6666667,,,-89.705892,14.335447,478.0
1880,18/05/2023,INS221401CV,0.0,MONTUFAR,24.2,31.9,36.6,5.0,,74.0,6.8,6.0,2.5,0.0,,,,,427892248.6666667,,,-90.15446,13.80853,29.0
1881,18/05/2023,INS221701CV,0.0,QUEZADA,19.8,25.2,32.0,,,,,5.0,3.0,360.0,,,,,427891635.3333333,,,-90.036177,14.232852,980.0
1882,18/05/2023,PLUVIOMÉT,0.0,NUEVA_CONCEPCION,,,,,,,,,,,,,,,427779902.0,,3.5,,,
1883,19/05/2023,INS-010331,0.0,LAS_NUBES,,,,,,,,,,,,,,,428207776.0,,0.0,,,
1884,19/05/2023,INS-140301,0.0,CHINIQUE,,,,,,,,3.0,0.7,0.0,,,,,428323589.3333333,,0.0,,,
1885,19/05/2023,INS010101CV,0.0,INSIVUMEH,17.8,24.6,30.0,1.1,3.6,58.0,9.6,5.0,5.3,360.0,426.4,,,24.5,428322429.6666667,,,-90.532679,14.587267,1502.0
1886,19/05/2023,INS010102CV,0.0,LA_AURORA,17.8,24.3,29.2,,,56.0,,7.0,22.3,45.0,639.7,,,,428321580.3333333,,,-90.52773,14.58619,1491.0
1887,19/05/2023,INS010301AT,0.0,SAN_JOSE_PINULA,,,,,,,,3.0,15.3,180.0,,,,,428319963.3333333,,0.0,-90.39191,14.52392,1744.0
1888,19/05/2023,INS010701AT,0.0,SAN_PEDRO_AYAMPUC,,,,,,,,5.0,3.7,180.0,,,,,428328270.3333333,,0.0,-90.4500096,14.7834166,1269.0
1889,19/05/2023,INS010801AT,0.0,LO_DE_COY,,,,,,,,6.0,13.3,180.0,,,,,428323738.6666667,,0.0,-90.59922,14.62109,1686.0
1890,19/05/2023,INS011401AT,0.0,AMATITLAN,,,,2.1,,,,5.0,15.3,9.0,,,,,428318377.6666667,,0.0,-90.63039,14.46785,1205.0
1891,19/05/2023,INS020301CV,0.0,LOS_ALBORES,17.0,23.2,27.5,,,,,4.0,0.0,0.0,,,,,428323613.6666667,,,-89.949167,15.0525,1391.0
1892,19/05/2023,INS020302CV,0.0,SAN_AGUSTIN_ACASAGUASTLAN,21.2,31.0,38.3,,,,,0.0,0.0,0.0,,,,,428323477.6666667,,,-89.9738746,14.9502817,371.0
1893,19/05/2023,INS030101AT,0.0,ANTIGUA_GUATEMALA,,,,,,,,7.0,24.7,360.0,,,,,428322407.0,,0.0,-90.7383,14.53974,1539.0
1894,19/05/2023,INS030801CV,0.0,SUIZA_CONTENTA,9.2,19.1,25.0,,,53.0,,5.0,1.0,9.0,,,,,428320795.6666667,,,-90.659128,14.618572,2105.0
1895,19/05/2023,INS040101CV,0.0,ALAMEDA_ICTA,13.6,20.9,24.6,3.1,,85.0,7.4,5.0,4.7,360.0,,,,,428327464.3333333,,,-90.803967,14.637936,1750.0
1896,19/05/2023,INS040301CV,0.3,SAN_MARTIN_JILOTEPEQUE,13.0,22.1,26.4,,3.4,,,6.0,2.7,270.0,,,,,428324666.3333333,,,-90.792558,14.777474,1800.0
1897,19/05/2023,INS040801AT,0.0,SANTA_MARGARITA,,,,,,,,3.0,3.7,90.0,,,,,428340369.3333333,,0.0,-91.01144,14.50575,1137.0
1898,19/05/2023,INS041001CV,0.0,SANTA_CRUZ_BALANYA,11.5,19.6,24.8,,,93.0,,6.0,4.7,9.0,,,,,428320502.3333333,,,-90.918504,14.683227,2080.0
1899,19/05/2023,INS050101AT,0.0,CONCEPCION,,,,,,,,5.0,2.3,0.0,,,,,428319353.6666667,,0.0,-90.78758,14.32352,421.0
1900,19/05/2023,INS050101CV,0.0,SABANA_GRANDE,19.8,27.0,34.4,3.9,,81.0,,4.0,3.7,315.0,,,,,428324284.3333333,,,-90.830533,14.373773,730.0
1901,19/05/2023,INS060101CV,0.0,LOS_ESCLAVOS,18.0,28.2,36.2,,,70.0,,8.0,8.7,9.0,,,,,428319832.3333333,,,-90.2783,14.2528,737.0
1902,19/05/2023,INS070101CV,0.0,EL_TABLON,11.0,18.6,22.6,3.3,,73.0,9.5,4.0,5.7,360.0,,,,19.3,428324196.6666667,,,-91.1819444,14.7902778,2397.0
1903,19/05/2023,INS071301CV,0.0,EL_CAPITAN,16.0,21.0,27.0,,,80.0,,4.0,7.0,180.0,,,,,428324686.0,,,-91.140524,14.644497,1562.0
1904,19/05/2023,INS071901CV,0.3,SANTIAGO_ATITLAN,14.4,22.4,27.8,2.9,,76.0,,4.0,13.7,180.0,,,,,428321046.3333333,,,-91.232526,14.630858,1569.0
1905,19/05/2023,INS080101AT,0.0,TOTONICAPAN,,,,3.2,,,,3.0,11.7,360.0,,,,,428325278.0,,0.0,-91.36441,14.91082,2478.0
1906,19/05/2023,INS090101CV,0.0,LOS_ALTOS,9.0,17.8,24.0,4.8,,70.0,9.0,5.0,13.6,360.0,645.4,,,,428323707.3333333,,,-91.50807279,14.8599015,2389.0
1907,19/05/2023,INS090301CV,0.1,LABOR_OVALLE,9.2,18.3,24.8,3.7,,60.0,9.2,4.0,9.9,45.0,579.8,,,,428320809.3333333,,,-91.514438,14.871334,2380.0
1908,19/05/2023,INS100101CV,0.3,MAZATENANGO,22.5,28.1,34.2,,,78.0,,6.0,10.0,360.0,,,,,428321917.0,,,-91.5027778,14.5283333,352.0
1909,19/05/2023,INS110101CV,5.0,RETALHULEU_AEROPUERTO,23.0,30.1,36.8,,,62.0,,4.0,2.7,225.0,740.6,,,,428319788.3333333,,,-91.69407,14.52486,205.0
1910,19/05/2023,INS110701CV,0.0,CHAMPERICO_FEGUA,26.8,31.5,36.2,,,76.0,9.1,3.0,4.7,9.0,755.3,,,,428319891.6666667,,,-91.91426,14.29397,5.0
1911,19/05/2023,INS120101CV,26.4,SAN_MARCOS_PHC,7.4,16.0,21.2,3.3,,75.0,7.9,5.0,0.0,0.0,,,,,428325007.6666667,,,-91.82333,14.96715,2420.0
1912,19/05/2023,INS121601CV,0.0,CATARINA,22.4,30.6,36.0,,,76.0,,1.0,3.7,90.0,,,,,428322093.0,,,-92.074858,14.856361,233.0
1913,19/05/2023,INS121701CV,0.0,TECUN_UMAN,23.2,31.6,38.2,5.6,,61.0,9.2,1.0,7.4,225.0,,,,,428318843.6666667,,,-92.128059,14.70195,29.0
1914,19/05/2023,INS122101AT,0.0,LA_REFORMA,,,,,,,,5.0,11.7,180.0,,,,,428341082.3333333,,36.8,-91.8167,14.8,1133.0
1915,19/05/2023,INS122301AT,0.0,IXCHIGUAN,,,,,,,,6.0,4.7,90.0,,,,,428325989.6666667,,0.0,-91.9395,15.16483,3336.0
1916,19/05/2023,INS130101CV,0.0,HUEHUETENANGO,10.4,21.0,28.8,3.2,,58.0,8.5,5.0,11.1,45.0,613.6,,,,428322179.0,1.3,,-91.502403,15.31828,1870.0
1917,19/05/2023,INS130601CV,0.0,SAN_PEDRO_NECTA,12.5,23.3,31.4,,4.3,69.0,,5.0,4.7,135.0,,,,,428324893.3333333,,,-91.76244,15.49459,1641.0
1918,19/05/2023,INS131501CV,0.0,TODOS_SANTOS,5.0,16.3,23.0,,2.0,,,4.0,9.0,9.0,,,,,428322814.0,,,-91.6003111,15.5080222,2480.0
1919,19/05/2023,INS141301CV,0.0,NEBAJ,12.0,19.6,27.0,,-1.0,77.0,,5.0,3.0,360.0,,,,,428324219.0,,,-91.142084,15.399247,1906.0
1920,19/05/2023,INS141601CV,0.0,SACAPULAS,16.5,25.3,32.5,,,74.0,,7.0,2.0,45.0,775.4,,,,428325446.6666667,,,-91.091976,15.290621,1180.0
1921,19/05/2023,INS141901CV,3.0,CHIXOY_PCH,21.0,28.0,35.2,,3.8,82.0,,5.0,3.6,0.0,,,,,428322966.6666667,,,-90.661261,15.357893,680.0
1922,19/05/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,4.0,,,,,,,428320927.0,,0.0,-90.74017,15.98888,186.0
1923,19/05/2023,INS150401CV,0.0,CUBULCO,19.4,27.1,33.2,,,,,4.0,2.0,360.0,,,,,428324281.6666667,,,-90.620582,15.109023,994.0
1924,19/05/2023,INS150701CV,0.0,SAN_JERONIMO_R_H,17.1,25.7,33.2,,,80.0,10.0,2.0,4.0,90.0,,,,,428317573.0,,,-90.252213,15.060903,1000.0
1925,19/05/2023,INS160101CV,13.2,COBAN,17.4,23.3,29.0,7.2,,76.0,7.7,6.0,2.5,0.0,654.1,,,22.7,428325686.6666667,,,-90.405518,15.46992,1323.0
1926,19/05/2023,INS160701CV,0.0,PANZOS_PHC_ALTA_VERAPAZ,23.6,30.2,37.4,,,90.0,,4.0,7.0,180.0,,,,,428321555.0,,,-89.64397,15.3974,33.0
1927,19/05/2023,INS161201CV,0.0,SANTA_MARIA_CAHABON,24.0,32.5,39.2,,,92.0,,4.0,1.3,0.0,,,,,428323674.0,,,-89.81227,15.608429,380.0
1928,19/05/2023,INS170101CV,0.0,FLORES_AEROPUERTO,22.8,31.7,38.4,4.2,,61.0,,1.0,8.5,45.0,750.0,,,,428321367.6666667,,,-89.86686,16.916093,123.0
1929,19/05/2023,INS171201CV,9.2,POPTUN,22.4,27.6,30.6,,,67.0,,4.0,7.4,90.0,,,,,428321759.3333333,,,-89.41043,16.32566,479.0
1930,19/05/2023,INS180101CV,0.0,PUERTO_BARRIOS_PHC,24.0,29.7,33.0,3.1,,77.0,10.7,3.0,11.0,9.0,758.4,,,,428319967.0,,,-88.584395,15.730161,2.0
1931,19/05/2023,INS180201CV,0.0,LAS_VEGAS_PHC,22.0,30.3,35.0,,,85.0,,6.0,7.3,,,,,,428322430.6666667,,,-88.944686,15.585416,10.0
1932,19/05/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,0.0,6.3,360.0,,,,,428320019.6666667,,0.0,-88.823711,15.478211,123.0
1933,19/05/2023,INS180501AT,0.0,MARISCOS,,,,,,,,3.0,2.3,360.0,,,,,428322603.0,,0.0,-89.07781,15.42866,16.0
1934,19/05/2023,INS190201CV,0.0,LA_FRAGUA,23.6,31.9,37.6,6.2,,51.0,11.2,5.0,16.3,90.0,740.6,,,,428321666.3333333,,,-89.58437,14.96553,227.0
1935,19/05/2023,INS190301CV,0.0,PASABIEN,22.2,30.5,36.6,,3.5,69.0,,3.0,3.7,45.0,,,,,428323398.0,,,-89.67925,15.030222,260.0
1936,19/05/2023,INS190901CV,0.0,LA_UNION,20.0,26.5,32.5,,,65.0,,3.0,5.3,9.0,,,,,428322366.6666667,,,-89.2911111,14.9633333,1000.0
1937,19/05/2023,INS200501CV,0.0,CAMOTAN,21.2,30.1,37.0,,,58.0,,4.0,7.0,45.0,,,,,428319687.0,,,-89.374614,14.821751,450.0
1938,19/05/2023,INS200701CV,0.0,ESQUIPULAS,18.2,26.7,32.8,7.2,,55.0,11.4,1.0,8.4,45.0,682.6,,,,428323943.3333333,,,-89.341459,14.559694,950.0
1939,19/05/2023,INS210101CV,0.0,POTRERO_CARRILLO,8.6,18.6,27.2,,,73.0,,5.0,3.7,90.0,,,,,428320842.6666667,,,-89.933667,14.74996,1760.0
1940,19/05/2023,INS220501CV,0.0,ASUNCION_MITA,24.4,32.0,38.4,6.0,,49.0,,1.0,14.7,360.0,,,,,428321856.0,,,-89.705892,14.335447,478.0
1941,19/05/2023,INS221401CV,0.0,MONTUFAR,24.0,31.7,38.2,6.6,,71.0,9.0,3.0,2.5,0.0,,,,,428319265.3333333,,,-90.15446,13.80853,29.0
1942,19/05/2023,INS221701CV,0.0,QUEZADA,18.4,26.7,33.8,,,,,5.0,3.3,360.0,,,,,428318267.0,,,-90.036177,14.232852,980.0
1943,19/05/2023,PLUVIOMÉT,0.0,NUEVA_CONCEPCION,,,,,,,,,,,,,,,428209301.0,,0.0,,,
1944,20/04/2023,INS-140301,0.0,CHINIQUE,,,,,,,,7.0,0.0,0.0,,,,,418804161.6666667,,0.0,,,
1945,20/04/2023,INS010101CV,0.0,INSIVUMEH,,23.8,28.0,,,65.0,4.5,8.0,5.5,157.5,638.8,,,24.6,418845225.0,,,-90.532679,14.587267,1502.0
1946,20/04/2023,INS010102CV,0.0,LA_AURORA,17.6,22.0,27.6,,,70.0,,8.0,14.8,225.0,639.2,,,,418804583.0,,,-90.52773,14.58619,1491.0
1947,20/04/2023,INS010301AT,0.0,SAN_JOSE_PINULA,,,,,,,,6.0,4.7,360.0,,,,,418806054.6666667,,0.0,-90.39191,14.52392,1744.0
1948,20/04/2023,INS010701AT,0.0,SAN_PEDRO_AYAMPUC,,,,,,,,8.0,4.0,135.0,,,,,418805861.3333333,,0.0,-90.4500096,14.7834166,1269.0
1949,20/04/2023,INS010801AT,0.0,LO_DE_COY,,,,,,,,5.0,7.0,135.0,,,,,418801126.0,,0.0,-90.59922,14.62109,1686.0
1950,20/04/2023,INS011401AT,0.0,AMATITLAN,,,,,,,,6.0,7.0,210.0,,,,,418842419.5,,,-90.63039,14.46785,1205.0
